order_id,date,product_id,category,channel,units,unit_price,discount_pct,revenue
O000387,2026-01-02,P012,Running,Amazon,1,1540,0.0,1540.0
O000388,2026-01-02,P032,Casual,Amazon,1,1471,0.0,1471.0
O000389,2026-01-02,P024,Casual,Website,1,1297,0.0,1297.0
O000390,2026-01-02,P024,Casual,Myntra,1,1297,0.0,1297.0
O000391,2026-01-02,P039,Formal,Website,1,1951,0.05,1853.45
O000392,2026-01-02,P031,Casual,Website,1,1323,0.1,1190.7
O000393,2026-01-02,P002,Running,Amazon,1,1759,0.1,1583.1
O000394,2026-01-02,P002,Running,Myntra,1,1759,0.05,1671.05
O000395,2026-01-02,P026,Casual,Amazon,2,1201,0.05,2281.9
O000396,2026-01-02,P021,Casual,Website,1,1518,0.15,1290.3
O000397,2026-01-02,P011,Running,Amazon,1,1629,0.1,1466.1
O000398,2026-01-03,P020,Casual,Website,1,1166,0.0,1166.0
O000399,2026-01-03,P051,Slip-On,Website,1,1392,0.1,1252.8
O000400,2026-01-03,P020,Casual,Website,1,1166,0.15,991.1
O000401,2026-01-03,P006,Running,Website,2,1754,0.0,3508.0
O000402,2026-01-03,P003,Running,Website,1,1483,0.1,1334.7
O000403,2026-01-03,P049,Slip-On,Amazon,3,1447,0.0,4341.0
O000404,2026-01-03,P011,Running,Amazon,1,1629,0.1,1466.1
O000405,2026-01-03,P021,Casual,Website,1,1518,0.0,1518.0
O000406,2026-01-03,P004,Running,Website,1,1728,0.1,1555.2
O000407,2026-01-03,P018,Casual,Website,2,1461,0.0,2922.0
O000408,2026-01-03,P048,Slip-On,Website,1,1224,0.15,1040.4
O000409,2026-01-03,P021,Casual,Website,1,1518,0.05,1442.1
O000410,2026-01-03,P051,Slip-On,Website,1,1392,0.1,1252.8
O000411,2026-01-03,P011,Running,Amazon,1,1629,0.05,1547.55
O000412,2026-01-03,P021,Casual,Website,2,1518,0.0,3036.0
O000413,2026-01-03,P042,Lounge,Myntra,1,1117,0.0,1117.0
O000414,2026-01-03,P019,Casual,Myntra,1,1348,0.1,1213.2
O000415,2026-01-03,P012,Running,Website,1,1540,0.0,1540.0
O000416,2026-01-03,P042,Lounge,Amazon,1,1117,0.05,1061.15
O000417,2026-01-03,P016,Running,Flipkart,2,1591,0.0,3182.0
O000418,2026-01-03,P023,Casual,Amazon,1,1512,0.1,1360.8
O000419,2026-01-03,P051,Slip-On,Website,2,1392,0.0,2784.0
O000420,2026-01-03,P008,Running,Website,1,1629,0.0,1629.0
O000421,2026-01-03,P013,Running,Website,1,1793,0.0,1793.0
O000422,2026-01-03,P002,Running,Myntra,2,1759,0.1,3166.2
O000423,2026-01-03,P016,Running,Website,1,1591,0.0,1591.0
O000424,2026-01-03,P009,Running,Myntra,1,1762,0.15,1497.7
O000425,2026-01-03,P030,Casual,Myntra,1,1429,0.0,1429.0
O000426,2026-01-03,P008,Running,Website,2,1629,0.05,3095.1
O000427,2026-01-03,P029,Casual,Website,1,1401,0.0,1401.0
O000428,2026-01-03,P011,Running,Myntra,2,1629,0.1,2932.2
O000429,2026-01-03,P015,Running,Amazon,1,1729,0.0,1729.0
O000430,2026-01-03,P014,Running,Myntra,1,1780,0.15,1513.0
O000431,2026-01-03,P031,Casual,Amazon,1,1323,0.0,1323.0
O000432,2026-01-03,P020,Casual,Amazon,1,1166,0.0,1166.0
O000433,2026-01-03,P015,Running,Website,1,1729,0.1,1556.1
O000434,2026-01-03,P041,Lounge,Flipkart,1,1025,0.1,922.5
O000435,2026-01-03,P025,Casual,Myntra,1,1334,0.05,1267.3
O000436,2026-01-03,P009,Running,Website,3,1762,0.05,5021.7
O000437,2026-01-03,P046,Lounge,Myntra,3,1073,0.15,2736.15
O000438,2026-01-03,P014,Running,Website,1,1780,0.05,1691.0
O000439,2026-01-03,P002,Running,Website,1,1759,0.0,1759.0
O000440,2026-01-03,P021,Casual,Myntra,2,1518,0.05,2884.2
O000441,2026-01-03,P005,Running,Amazon,2,1744,0.0,3488.0
O000442,2026-01-03,P010,Running,Amazon,1,1707,0.1,1536.3
O000443,2026-01-03,P033,Formal,Amazon,1,1845,0.0,1845.0
O000444,2026-01-03,P006,Running,Website,3,1754,0.05,4998.9
O000445,2026-01-03,P038,Formal,Website,3,2031,0.0,6093.0
O000446,2026-01-03,P048,Slip-On,Website,1,1224,0.15,1040.4
O000447,2026-01-03,P026,Casual,Website,1,1201,0.0,1201.0
O000448,2026-01-03,P031,Casual,Myntra,1,1323,0.1,1190.7
O000449,2026-01-03,P031,Casual,Amazon,1,1323,0.15,1124.55
O000450,2026-01-03,P052,Slip-On,Flipkart,1,1161,0.1,1044.9
O000451,2026-01-03,P014,Running,Website,1,1780,0.1,1602.0
O000452,2026-01-03,P007,Running,Myntra,1,1785,0.15,1517.25
O000453,2026-01-03,P022,Casual,Website,1,1447,0.15,1229.95
O000454,2026-01-03,P023,Casual,Website,3,1512,0.0,4536.0
O000455,2026-01-03,P008,Running,Website,1,1629,0.1,1466.1
O000456,2026-01-03,P027,Casual,Website,1,1375,0.05,1306.25
O000457,2026-01-03,P001,Running,Website,1,1484,0.05,1409.8
O000458,2026-01-03,P048,Slip-On,Flipkart,1,1224,0.0,1224.0
O000459,2026-01-03,P011,Running,Amazon,4,1629,0.05,6190.2
O000460,2026-01-03,P002,Running,Flipkart,1,1759,0.05,1671.05
O000461,2026-01-03,P005,Running,Website,1,1744,0.05,1656.8
O000462,2026-01-03,P010,Running,Website,1,1707,0.0,1707.0
O000463,2026-01-03,P011,Running,Flipkart,1,1629,0.0,1629.0
O000464,2026-01-03,P002,Running,Amazon,1,1759,0.05,1671.05
O000465,2026-01-03,P012,Running,Myntra,2,1540,0.0,3080.0
O000466,2026-01-03,P008,Running,Amazon,1,1629,0.0,1629.0
O000467,2026-01-03,P016,Running,Amazon,2,1591,0.05,3022.9
O000468,2026-01-03,P016,Running,Website,1,1591,0.05,1511.45
O000469,2026-01-03,P014,Running,Amazon,1,1780,0.1,1602.0
O000470,2026-01-03,P014,Running,Myntra,2,1780,0.1,3204.0
O000471,2026-01-03,P004,Running,Flipkart,1,1728,0.0,1728.0
O000472,2026-01-03,P002,Running,Website,1,1759,0.0,1759.0
O000473,2026-01-03,P009,Running,Website,1,1762,0.05,1673.9
O000474,2026-01-03,P034,Formal,Flipkart,1,2022,0.05,1920.9
O000475,2026-01-03,P052,Slip-On,Website,1,1161,0.1,1044.9
O000476,2026-01-03,P048,Slip-On,Website,1,1224,0.15,1040.4
O000477,2026-01-03,P021,Casual,Amazon,2,1518,0.1,2732.4
O000478,2026-01-03,P023,Casual,Website,1,1512,0.05,1436.4
O000479,2026-01-03,P013,Running,Amazon,1,1793,0.0,1793.0
O000480,2026-01-03,P035,Formal,Website,3,2071,0.05,5902.35
O000481,2026-01-03,P034,Formal,Myntra,1,2022,0.1,1819.8
O000482,2026-01-03,P040,Formal,Flipkart,3,1977,0.05,5634.45
O000483,2026-01-03,P046,Lounge,Website,1,1073,0.0,1073.0
O000484,2026-01-03,P018,Casual,Website,1,1461,0.05,1387.95
O000485,2026-01-03,P035,Formal,Amazon,2,2071,0.05,3934.9
O000486,2026-01-03,P038,Formal,Myntra,1,2031,0.0,2031.0
O000487,2026-01-03,P013,Running,Myntra,2,1793,0.0,3586.0
O000488,2026-01-03,P048,Slip-On,Flipkart,4,1224,0.05,4651.2
O000489,2026-01-03,P004,Running,Flipkart,2,1728,0.0,3456.0
O000490,2026-01-03,P052,Slip-On,Website,1,1161,0.1,1044.9
O000491,2026-01-03,P035,Formal,Website,1,2071,0.05,1967.45
O000492,2026-01-03,P004,Running,Amazon,2,1728,0.05,3283.2
O000493,2026-01-03,P029,Casual,Website,1,1401,0.05,1330.95
O000494,2026-01-03,P002,Running,Amazon,1,1759,0.1,1583.1
O000495,2026-01-03,P035,Formal,Myntra,1,2071,0.1,1863.9
O000496,2026-01-03,P037,Formal,Amazon,1,1938,0.0,1938.0
O000497,2026-01-03,P026,Casual,Myntra,1,1201,0.0,1201.0
O000498,2026-01-03,P042,Lounge,Flipkart,2,1117,0.15,1898.9
O000499,2026-01-03,P004,Running,Myntra,1,1728,0.0,1728.0
O000500,2026-01-03,P012,Running,Amazon,2,1540,0.0,3080.0
O000501,2026-01-03,P017,Casual,Flipkart,2,1420,0.0,2840.0
O000502,2026-01-03,P002,Running,Amazon,1,1759,0.15,1495.15
O000503,2026-01-03,P019,Casual,Website,1,1348,0.0,1348.0
O000504,2026-01-03,P011,Running,Amazon,1,1629,0.15,1384.65
O000505,2026-01-03,P016,Running,Amazon,1,1591,0.05,1511.45
O000506,2026-01-03,P018,Casual,Website,1,1461,0.0,1461.0
O000507,2026-01-03,P044,Lounge,Website,2,1155,0.1,2079.0
O000508,2026-01-03,P011,Running,Website,1,1629,0.05,1547.55
O000509,2026-01-03,P045,Lounge,Amazon,1,885,0.0,885.0
O000510,2026-01-03,P018,Casual,Website,2,1461,0.1,2629.8
O000511,2026-01-03,P014,Running,Myntra,1,1780,0.0,1780.0
O000512,2026-01-03,P021,Casual,Website,1,1518,0.05,1442.1
O000513,2026-01-03,P017,Casual,Website,1,1420,0.1,1278.0
O000514,2026-01-03,P011,Running,Flipkart,1,1629,0.1,1466.1
O000515,2026-01-03,P021,Casual,Amazon,3,1518,0.1,4098.6
O000516,2026-01-03,P007,Running,Website,1,1785,0.0,1785.0
O000517,2026-01-03,P015,Running,Myntra,2,1729,0.15,2939.3
O000518,2026-01-03,P024,Casual,Myntra,1,1297,0.1,1167.3
O000519,2026-01-03,P017,Casual,Myntra,1,1420,0.0,1420.0
O000520,2026-01-03,P039,Formal,Website,2,1951,0.0,3902.0
O000521,2026-01-03,P011,Running,Amazon,1,1629,0.0,1629.0
O000522,2026-01-03,P051,Slip-On,Myntra,1,1392,0.05,1322.4
O000523,2026-01-03,P036,Formal,Myntra,2,1751,0.0,3502.0
O000524,2026-01-03,P050,Slip-On,Website,4,1391,0.05,5285.8
O000525,2026-01-03,P040,Formal,Amazon,3,1977,0.0,5931.0
O000526,2026-01-03,P006,Running,Website,1,1754,0.1,1578.6
O000527,2026-01-03,P022,Casual,Website,1,1447,0.0,1447.0
O000528,2026-01-03,P007,Running,Website,2,1785,0.05,3391.5
O000529,2026-01-03,P038,Formal,Amazon,1,2031,0.05,1929.45
O000530,2026-01-03,P025,Casual,Myntra,1,1334,0.0,1334.0
O000531,2026-01-03,P011,Running,Myntra,4,1629,0.1,5864.4
O000532,2026-01-03,P048,Slip-On,Amazon,1,1224,0.05,1162.8
O000533,2026-01-03,P005,Running,Website,3,1744,0.0,5232.0
O000534,2026-01-03,P024,Casual,Myntra,1,1297,0.05,1232.15
O000535,2026-01-03,P032,Casual,Website,1,1471,0.05,1397.45
O000536,2026-01-03,P003,Running,Website,1,1483,0.1,1334.7
O000537,2026-01-03,P026,Casual,Amazon,1,1201,0.1,1080.9
O000538,2026-01-03,P038,Formal,Flipkart,1,2031,0.05,1929.45
O000539,2026-01-03,P003,Running,Website,2,1483,0.05,2817.7
O000540,2026-01-03,P022,Casual,Website,1,1447,0.0,1447.0
O000541,2026-01-03,P011,Running,Flipkart,1,1629,0.0,1629.0
O000542,2026-01-03,P029,Casual,Website,1,1401,0.0,1401.0
O000543,2026-01-03,P005,Running,Website,1,1744,0.0,1744.0
O000544,2026-01-03,P049,Slip-On,Website,1,1447,0.0,1447.0
O000545,2026-01-03,P045,Lounge,Amazon,1,885,0.0,885.0
O000546,2026-01-03,P008,Running,Website,1,1629,0.15,1384.65
O000547,2026-01-03,P013,Running,Website,1,1793,0.0,1793.0
O000548,2026-01-03,P025,Casual,Flipkart,4,1334,0.0,5336.0
O000549,2026-01-03,P031,Casual,Website,1,1323,0.15,1124.55
O000550,2026-01-03,P019,Casual,Flipkart,1,1348,0.0,1348.0
O000551,2026-01-03,P007,Running,Flipkart,2,1785,0.05,3391.5
O000552,2026-01-03,P005,Running,Amazon,1,1744,0.05,1656.8
O000553,2026-01-03,P052,Slip-On,Website,1,1161,0.1,1044.9
O000554,2026-01-03,P019,Casual,Myntra,1,1348,0.15,1145.8
O000555,2026-01-03,P043,Lounge,Website,1,880,0.05,836.0
O000556,2026-01-03,P020,Casual,Amazon,1,1166,0.05,1107.7
O000557,2026-01-03,P048,Slip-On,Myntra,1,1224,0.05,1162.8
O000558,2026-01-03,P004,Running,Amazon,1,1728,0.1,1555.2
O000559,2026-01-03,P005,Running,Website,1,1744,0.0,1744.0
O000560,2026-01-03,P048,Slip-On,Website,1,1224,0.15,1040.4
O000561,2026-01-03,P049,Slip-On,Myntra,1,1447,0.0,1447.0
O000562,2026-01-03,P013,Running,Website,1,1793,0.0,1793.0
O000563,2026-01-03,P015,Running,Myntra,3,1729,0.0,5187.0
O000564,2026-01-03,P019,Casual,Website,2,1348,0.0,2696.0
O000565,2026-01-03,P017,Casual,Flipkart,1,1420,0.1,1278.0
O000566,2026-01-03,P008,Running,Amazon,1,1629,0.0,1629.0
O000567,2026-01-03,P046,Lounge,Website,1,1073,0.05,1019.35
O000568,2026-01-03,P011,Running,Amazon,1,1629,0.05,1547.55
O000569,2026-01-03,P031,Casual,Flipkart,1,1323,0.05,1256.85
O000570,2026-01-03,P003,Running,Flipkart,3,1483,0.05,4226.55
O000571,2026-01-03,P002,Running,Website,1,1759,0.05,1671.05
O000572,2026-01-03,P028,Casual,Website,1,1417,0.0,1417.0
O000573,2026-01-03,P014,Running,Amazon,1,1780,0.1,1602.0
O000574,2026-01-03,P028,Casual,Amazon,1,1417,0.05,1346.15
O000575,2026-01-03,P004,Running,Website,1,1728,0.15,1468.8
O000576,2026-01-03,P049,Slip-On,Myntra,1,1447,0.05,1374.65
O000577,2026-01-03,P033,Formal,Myntra,1,1845,0.0,1845.0
O000578,2026-01-03,P044,Lounge,Website,2,1155,0.1,2079.0
O000579,2026-01-03,P006,Running,Flipkart,1,1754,0.1,1578.6
O000580,2026-01-03,P013,Running,Myntra,1,1793,0.15,1524.05
O000581,2026-01-03,P015,Running,Website,1,1729,0.0,1729.0
O000582,2026-01-03,P023,Casual,Amazon,1,1512,0.05,1436.4
O000583,2026-01-03,P012,Running,Website,1,1540,0.0,1540.0
O000584,2026-01-03,P003,Running,Myntra,2,1483,0.0,2966.0
O000585,2026-01-03,P015,Running,Website,1,1729,0.15,1469.65
O000586,2026-01-03,P011,Running,Website,2,1629,0.05,3095.1
O000587,2026-01-03,P016,Running,Amazon,2,1591,0.1,2863.8
O000588,2026-01-03,P008,Running,Flipkart,2,1629,0.0,3258.0
O000589,2026-01-03,P011,Running,Amazon,1,1629,0.1,1466.1
O000590,2026-01-03,P027,Casual,Amazon,1,1375,0.0,1375.0
O000591,2026-01-03,P016,Running,Website,1,1591,0.05,1511.45
O000592,2026-01-03,P014,Running,Flipkart,1,1780,0.0,1780.0
O000593,2026-01-03,P023,Casual,Website,1,1512,0.1,1360.8
O000594,2026-01-03,P035,Formal,Flipkart,1,2071,0.1,1863.9
O000595,2026-01-03,P016,Running,Amazon,3,1591,0.05,4534.35
O000596,2026-01-03,P025,Casual,Website,1,1334,0.0,1334.0
O000597,2026-01-03,P050,Slip-On,Website,3,1391,0.05,3964.35
O000598,2026-01-03,P022,Casual,Website,6,1447,0.0,8682.0
O000599,2026-01-03,P047,Slip-On,Website,1,1188,0.15,1009.8
O000600,2026-01-03,P037,Formal,Flipkart,1,1938,0.1,1744.2
O000601,2026-01-03,P003,Running,Amazon,2,1483,0.0,2966.0
O000602,2026-01-03,P018,Casual,Website,1,1461,0.05,1387.95
O000603,2026-01-03,P031,Casual,Amazon,1,1323,0.0,1323.0
O000604,2026-01-03,P052,Slip-On,Website,1,1161,0.0,1161.0
O000605,2026-01-03,P019,Casual,Amazon,1,1348,0.0,1348.0
O000606,2026-01-03,P004,Running,Amazon,1,1728,0.0,1728.0
O000607,2026-01-03,P024,Casual,Flipkart,2,1297,0.0,2594.0
O000608,2026-01-03,P006,Running,Myntra,1,1754,0.1,1578.6
O000609,2026-01-03,P033,Formal,Myntra,1,1845,0.0,1845.0
O000610,2026-01-03,P022,Casual,Website,1,1447,0.15,1229.95
O000611,2026-01-03,P032,Casual,Myntra,1,1471,0.05,1397.45
O000612,2026-01-03,P043,Lounge,Website,3,880,0.05,2508.0
O000613,2026-01-03,P027,Casual,Website,1,1375,0.0,1375.0
O000614,2026-01-03,P026,Casual,Website,1,1201,0.1,1080.9
O000615,2026-01-03,P034,Formal,Flipkart,1,2022,0.15,1718.7
O000616,2026-01-03,P040,Formal,Myntra,1,1977,0.05,1878.15
O000617,2026-01-03,P043,Lounge,Website,1,880,0.0,880.0
O000618,2026-01-03,P002,Running,Flipkart,3,1759,0.05,5013.15
O000619,2026-01-03,P024,Casual,Myntra,1,1297,0.0,1297.0
O000620,2026-01-03,P009,Running,Amazon,1,1762,0.15,1497.7
O000621,2026-01-03,P042,Lounge,Amazon,1,1117,0.0,1117.0
O000622,2026-01-04,P004,Running,Amazon,4,1728,0.0,6912.0
O000623,2026-01-04,P032,Casual,Amazon,1,1471,0.0,1471.0
O000624,2026-01-04,P042,Lounge,Website,1,1117,0.0,1117.0
O000625,2026-01-04,P006,Running,Myntra,2,1754,0.1,3157.2
O000626,2026-01-04,P012,Running,Website,1,1540,0.0,1540.0
O000627,2026-01-04,P008,Running,Flipkart,1,1629,0.15,1384.65
O000628,2026-01-04,P002,Running,Flipkart,2,1759,0.0,3518.0
O000629,2026-01-04,P024,Casual,Amazon,1,1297,0.0,1297.0
O000630,2026-01-04,P031,Casual,Amazon,1,1323,0.0,1323.0
O000631,2026-01-04,P028,Casual,Website,1,1417,0.0,1417.0
O000632,2026-01-04,P016,Running,Myntra,1,1591,0.1,1431.9
O000633,2026-01-04,P024,Casual,Myntra,1,1297,0.05,1232.15
O000634,2026-01-04,P004,Running,Website,1,1728,0.15,1468.8
O000635,2026-01-04,P007,Running,Myntra,3,1785,0.05,5087.25
O000636,2026-01-04,P048,Slip-On,Website,1,1224,0.1,1101.6
O000637,2026-01-04,P034,Formal,Website,2,2022,0.15,3437.4
O000638,2026-01-04,P048,Slip-On,Amazon,1,1224,0.0,1224.0
O000639,2026-01-04,P047,Slip-On,Myntra,1,1188,0.1,1069.2
O000640,2026-01-04,P028,Casual,Myntra,2,1417,0.1,2550.6
O000641,2026-01-04,P048,Slip-On,Myntra,2,1224,0.1,2203.2
O000642,2026-01-04,P017,Casual,Amazon,1,1420,0.05,1349.0
O000643,2026-01-04,P001,Running,Myntra,1,1484,0.05,1409.8
O000644,2026-01-04,P003,Running,Myntra,1,1483,0.05,1408.85
O000645,2026-01-04,P005,Running,Myntra,1,1744,0.0,1744.0
O000646,2026-01-04,P004,Running,Amazon,1,1728,0.05,1641.6
O000647,2026-01-04,P015,Running,Myntra,1,1729,0.05,1642.55
O000648,2026-01-04,P031,Casual,Flipkart,1,1323,0.05,1256.85
O000649,2026-01-04,P036,Formal,Amazon,5,1751,0.1,7879.5
O000650,2026-01-04,P025,Casual,Website,2,1334,0.05,2534.6
O000651,2026-01-04,P006,Running,Website,1,1754,0.1,1578.6
O000652,2026-01-04,P033,Formal,Website,1,1845,0.05,1752.75
O000653,2026-01-04,P015,Running,Myntra,1,1729,0.1,1556.1
O000654,2026-01-04,P001,Running,Amazon,1,1484,0.0,1484.0
O000655,2026-01-04,P012,Running,Flipkart,1,1540,0.05,1463.0
O000656,2026-01-04,P014,Running,Website,1,1780,0.05,1691.0
O000657,2026-01-04,P011,Running,Myntra,2,1629,0.1,2932.2
O000658,2026-01-04,P038,Formal,Amazon,1,2031,0.0,2031.0
O000659,2026-01-04,P034,Formal,Amazon,3,2022,0.05,5762.7
O000660,2026-01-04,P030,Casual,Flipkart,2,1429,0.1,2572.2
O000661,2026-01-04,P006,Running,Myntra,3,1754,0.0,5262.0
O000662,2026-01-04,P038,Formal,Amazon,1,2031,0.0,2031.0
O000663,2026-01-04,P030,Casual,Myntra,2,1429,0.0,2858.0
O000664,2026-01-04,P008,Running,Myntra,2,1629,0.1,2932.2
O000665,2026-01-04,P028,Casual,Amazon,1,1417,0.1,1275.3
O000666,2026-01-04,P020,Casual,Myntra,1,1166,0.0,1166.0
O000667,2026-01-04,P018,Casual,Website,1,1461,0.15,1241.85
O000668,2026-01-04,P005,Running,Website,4,1744,0.05,6627.2
O000669,2026-01-04,P022,Casual,Flipkart,1,1447,0.0,1447.0
O000670,2026-01-04,P004,Running,Website,1,1728,0.0,1728.0
O000671,2026-01-04,P007,Running,Amazon,1,1785,0.0,1785.0
O000672,2026-01-04,P006,Running,Website,3,1754,0.0,5262.0
O000673,2026-01-04,P050,Slip-On,Amazon,1,1391,0.0,1391.0
O000674,2026-01-04,P012,Running,Amazon,2,1540,0.1,2772.0
O000675,2026-01-04,P015,Running,Website,2,1729,0.15,2939.3
O000676,2026-01-04,P013,Running,Amazon,1,1793,0.0,1793.0
O000677,2026-01-04,P046,Lounge,Myntra,1,1073,0.05,1019.35
O000678,2026-01-04,P024,Casual,Website,1,1297,0.1,1167.3
O000679,2026-01-04,P047,Slip-On,Website,1,1188,0.1,1069.2
O000680,2026-01-04,P012,Running,Website,1,1540,0.1,1386.0
O000681,2026-01-04,P005,Running,Website,1,1744,0.0,1744.0
O000682,2026-01-04,P024,Casual,Website,1,1297,0.0,1297.0
O000683,2026-01-04,P014,Running,Website,1,1780,0.1,1602.0
O000684,2026-01-04,P037,Formal,Website,1,1938,0.1,1744.2
O000685,2026-01-04,P044,Lounge,Website,2,1155,0.0,2310.0
O000686,2026-01-04,P020,Casual,Website,1,1166,0.05,1107.7
O000687,2026-01-04,P051,Slip-On,Website,1,1392,0.0,1392.0
O000688,2026-01-04,P024,Casual,Amazon,2,1297,0.0,2594.0
O000689,2026-01-04,P011,Running,Myntra,1,1629,0.0,1629.0
O000690,2026-01-04,P021,Casual,Website,1,1518,0.0,1518.0
O000691,2026-01-04,P002,Running,Website,2,1759,0.0,3518.0
O000692,2026-01-04,P037,Formal,Amazon,1,1938,0.1,1744.2
O000693,2026-01-04,P005,Running,Website,1,1744,0.0,1744.0
O000694,2026-01-04,P013,Running,Amazon,2,1793,0.05,3406.7
O000695,2026-01-04,P024,Casual,Website,1,1297,0.0,1297.0
O000696,2026-01-04,P002,Running,Myntra,1,1759,0.1,1583.1
O000697,2026-01-04,P004,Running,Myntra,5,1728,0.15,7344.0
O000698,2026-01-04,P030,Casual,Amazon,1,1429,0.1,1286.1
O000699,2026-01-04,P003,Running,Flipkart,2,1483,0.0,2966.0
O000700,2026-01-04,P020,Casual,Amazon,4,1166,0.0,4664.0
O000701,2026-01-04,P014,Running,Myntra,1,1780,0.1,1602.0
O000702,2026-01-04,P010,Running,Website,1,1707,0.1,1536.3
O000703,2026-01-04,P008,Running,Myntra,1,1629,0.0,1629.0
O000704,2026-01-04,P034,Formal,Website,1,2022,0.0,2022.0
O000705,2026-01-04,P049,Slip-On,Myntra,1,1447,0.05,1374.65
O000706,2026-01-04,P006,Running,Website,1,1754,0.15,1490.9
O000707,2026-01-04,P050,Slip-On,Flipkart,1,1391,0.0,1391.0
O000708,2026-01-04,P026,Casual,Website,1,1201,0.0,1201.0
O000709,2026-01-04,P028,Casual,Amazon,2,1417,0.05,2692.3
O000710,2026-01-04,P031,Casual,Myntra,5,1323,0.0,6615.0
O000711,2026-01-04,P031,Casual,Myntra,2,1323,0.15,2249.1
O000712,2026-01-04,P039,Formal,Amazon,1,1951,0.15,1658.35
O000713,2026-01-04,P020,Casual,Website,1,1166,0.05,1107.7
O000714,2026-01-04,P023,Casual,Website,1,1512,0.0,1512.0
O000715,2026-01-04,P013,Running,Amazon,1,1793,0.05,1703.35
O000716,2026-01-04,P005,Running,Website,2,1744,0.0,3488.0
O000717,2026-01-04,P029,Casual,Website,1,1401,0.0,1401.0
O000718,2026-01-04,P002,Running,Website,1,1759,0.05,1671.05
O000719,2026-01-04,P012,Running,Website,3,1540,0.05,4389.0
O000720,2026-01-04,P004,Running,Amazon,1,1728,0.0,1728.0
O000721,2026-01-04,P008,Running,Myntra,1,1629,0.1,1466.1
O000722,2026-01-04,P028,Casual,Website,2,1417,0.1,2550.6
O000723,2026-01-04,P027,Casual,Website,1,1375,0.15,1168.75
O000724,2026-01-04,P017,Casual,Amazon,1,1420,0.0,1420.0
O000725,2026-01-04,P004,Running,Amazon,1,1728,0.05,1641.6
O000726,2026-01-04,P018,Casual,Myntra,1,1461,0.0,1461.0
O000727,2026-01-04,P015,Running,Amazon,2,1729,0.15,2939.3
O000728,2026-01-04,P032,Casual,Website,2,1471,0.0,2942.0
O000729,2026-01-04,P025,Casual,Website,1,1334,0.0,1334.0
O000730,2026-01-04,P021,Casual,Myntra,1,1518,0.05,1442.1
O000731,2026-01-04,P021,Casual,Amazon,1,1518,0.0,1518.0
O000732,2026-01-04,P050,Slip-On,Flipkart,1,1391,0.0,1391.0
O000733,2026-01-04,P034,Formal,Amazon,1,2022,0.05,1920.9
O000734,2026-01-04,P021,Casual,Website,1,1518,0.0,1518.0
O000735,2026-01-04,P020,Casual,Flipkart,2,1166,0.0,2332.0
O000736,2026-01-04,P002,Running,Flipkart,1,1759,0.05,1671.05
O000737,2026-01-04,P049,Slip-On,Flipkart,2,1447,0.1,2604.6
O000738,2026-01-04,P013,Running,Website,1,1793,0.05,1703.35
O000739,2026-01-04,P011,Running,Flipkart,1,1629,0.05,1547.55
O000740,2026-01-04,P052,Slip-On,Website,1,1161,0.0,1161.0
O000741,2026-01-04,P031,Casual,Website,1,1323,0.1,1190.7
O000742,2026-01-04,P002,Running,Amazon,2,1759,0.1,3166.2
O000743,2026-01-04,P003,Running,Amazon,3,1483,0.1,4004.1
O000744,2026-01-04,P002,Running,Website,1,1759,0.05,1671.05
O000745,2026-01-04,P026,Casual,Website,2,1201,0.1,2161.8
O000746,2026-01-04,P003,Running,Amazon,2,1483,0.05,2817.7
O000747,2026-01-04,P048,Slip-On,Flipkart,1,1224,0.05,1162.8
O000748,2026-01-04,P048,Slip-On,Website,1,1224,0.05,1162.8
O000749,2026-01-04,P023,Casual,Website,1,1512,0.05,1436.4
O000750,2026-01-04,P027,Casual,Website,1,1375,0.0,1375.0
O000751,2026-01-04,P012,Running,Amazon,1,1540,0.0,1540.0
O000752,2026-01-04,P003,Running,Website,1,1483,0.1,1334.7
O000753,2026-01-04,P032,Casual,Amazon,1,1471,0.15,1250.35
O000754,2026-01-04,P005,Running,Amazon,2,1744,0.15,2964.8
O000755,2026-01-04,P004,Running,Website,1,1728,0.0,1728.0
O000756,2026-01-04,P013,Running,Myntra,1,1793,0.0,1793.0
O000757,2026-01-04,P001,Running,Amazon,1,1484,0.0,1484.0
O000758,2026-01-04,P018,Casual,Flipkart,1,1461,0.0,1461.0
O000759,2026-01-04,P031,Casual,Website,1,1323,0.0,1323.0
O000760,2026-01-04,P037,Formal,Website,1,1938,0.05,1841.1
O000761,2026-01-04,P026,Casual,Amazon,1,1201,0.05,1140.95
O000762,2026-01-04,P041,Lounge,Website,1,1025,0.0,1025.0
O000763,2026-01-04,P017,Casual,Amazon,1,1420,0.15,1207.0
O000764,2026-01-04,P041,Lounge,Website,3,1025,0.0,3075.0
O000765,2026-01-04,P021,Casual,Website,1,1518,0.05,1442.1
O000766,2026-01-04,P009,Running,Myntra,1,1762,0.0,1762.0
O000767,2026-01-04,P049,Slip-On,Amazon,1,1447,0.0,1447.0
O000768,2026-01-04,P011,Running,Website,1,1629,0.05,1547.55
O000769,2026-01-04,P002,Running,Website,1,1759,0.15,1495.15
O000770,2026-01-04,P010,Running,Amazon,1,1707,0.05,1621.65
O000771,2026-01-04,P015,Running,Amazon,1,1729,0.0,1729.0
O000772,2026-01-04,P015,Running,Website,1,1729,0.0,1729.0
O000773,2026-01-04,P022,Casual,Amazon,4,1447,0.1,5209.2
