date,product_id,category,opening_stock,units_sold,closing_stock,reorder_level,availability_pct,low_stock_flag,stockout_flag
2026-01-09,P047,Slip-On,136,1,136,60,100.0,0,0
2026-01-09,P048,Slip-On,164,6,160,60,100.0,0,0
2026-01-09,P049,Slip-On,93,16,81,32,100.0,0,0
2026-01-09,P050,Slip-On,189,3,187,50,100.0,0,0
2026-01-09,P051,Slip-On,203,8,197,53,100.0,0,0
2026-01-09,P052,Slip-On,210,3,209,58,100.0,0,0
2026-01-10,P001,Running,95,4,92,25,100.0,0,0
2026-01-10,P002,Running,97,14,87,39,100.0,0,0
2026-01-10,P003,Running,122,3,121,62,97.58,0,0
2026-01-10,P004,Running,181,8,175,64,100.0,0,0
2026-01-10,P005,Running,177,9,172,62,100.0,0,0
2026-01-10,P006,Running,183,8,177,52,100.0,0,0
2026-01-10,P007,Running,130,6,127,39,100.0,0,0
2026-01-10,P008,Running,107,3,106,40,100.0,0,0
2026-01-10,P009,Running,75,5,72,36,100.0,0,0
2026-01-10,P010,Running,173,5,171,56,100.0,0,0
2026-01-10,P011,Running,144,3,142,65,100.0,0,0
2026-01-10,P012,Running,103,10,95,43,100.0,0,0
2026-01-10,P013,Running,100,11,92,53,86.79,0,0
2026-01-10,P014,Running,172,6,168,63,100.0,0,0
2026-01-10,P015,Running,117,13,106,59,89.83,0,0
2026-01-10,P016,Running,135,10,127,64,99.22,0,0
2026-01-10,P017,Casual,134,4,132,57,100.0,0,0
2026-01-10,P018,Casual,135,5,131,63,100.0,0,0
2026-01-10,P019,Casual,126,10,118,64,92.19,0,0
2026-01-10,P020,Casual,196,6,192,52,100.0,0,0
2026-01-10,P021,Casual,175,7,169,62,100.0,0,0
2026-01-10,P022,Casual,117,4,115,46,100.0,0,0
2026-01-10,P023,Casual,202,4,199,62,100.0,0,0
2026-01-10,P024,Casual,126,6,123,50,100.0,0,0
2026-01-10,P025,Casual,220,3,219,57,100.0,0,0
2026-01-10,P026,Casual,158,10,150,45,100.0,0,0
2026-01-10,P027,Casual,160,6,157,43,100.0,0,0
2026-01-10,P028,Casual,216,8,211,57,100.0,0,0
2026-01-10,P029,Casual,125,6,122,60,100.0,0,0
2026-01-10,P030,Casual,108,8,103,49,100.0,0,0
2026-01-10,P031,Casual,109,7,104,48,100.0,0,0
2026-01-10,P032,Casual,84,10,78,25,100.0,0,0
2026-01-10,P033,Formal,110,2,109,52,100.0,0,0
2026-01-10,P034,Formal,103,1,103,39,100.0,0,0
2026-01-10,P035,Formal,239,0,239,64,100.0,0,0
2026-01-10,P036,Formal,108,2,107,31,100.0,0,0
2026-01-10,P037,Formal,94,0,94,50,94.0,0,0
2026-01-10,P038,Formal,108,6,104,44,100.0,0,0
2026-01-10,P039,Formal,127,9,120,40,100.0,0,0
2026-01-10,P040,Formal,91,3,89,25,100.0,0,0
2026-01-10,P041,Lounge,226,3,224,64,100.0,0,0
2026-01-10,P042,Lounge,171,5,167,64,100.0,0,0
2026-01-10,P043,Lounge,99,5,97,29,100.0,0,0
2026-01-10,P044,Lounge,118,3,116,30,100.0,0,0
2026-01-10,P045,Lounge,158,2,157,48,100.0,0,0
2026-01-10,P046,Lounge,76,1,76,34,100.0,0,0
2026-01-10,P047,Slip-On,213,9,206,60,100.0,0,0
2026-01-10,P048,Slip-On,208,4,205,60,100.0,0,0
2026-01-10,P049,Slip-On,120,1,120,32,100.0,0,0
2026-01-10,P050,Slip-On,168,3,167,50,100.0,0,0
2026-01-10,P051,Slip-On,125,12,116,53,100.0,0,0
2026-01-10,P052,Slip-On,130,3,128,58,100.0,0,0
2026-01-11,P001,Running,61,21,50,25,100.0,0,0
2026-01-11,P002,Running,100,9,93,39,100.0,0,0
2026-01-11,P003,Running,164,6,161,62,100.0,0,0
2026-01-11,P004,Running,122,5,119,64,92.97,0,0
2026-01-11,P005,Running,199,12,192,62,100.0,0,0
2026-01-11,P006,Running,134,17,122,52,100.0,0,0
2026-01-11,P007,Running,87,14,78,39,100.0,0,0
2026-01-11,P008,Running,142,3,140,40,100.0,0,0
2026-01-11,P009,Running,93,9,86,36,100.0,0,0
2026-01-11,P010,Running,110,4,108,56,96.43,0,0
2026-01-11,P011,Running,175,7,170,65,100.0,0,0
2026-01-11,P012,Running,145,7,140,43,100.0,0,0
2026-01-11,P013,Running,163,17,151,53,100.0,0,0
2026-01-11,P014,Running,212,7,207,63,100.0,0,0
2026-01-11,P015,Running,169,8,162,59,100.0,0,0
2026-01-11,P016,Running,248,6,244,64,100.0,0,0
2026-01-11,P017,Casual,118,5,115,57,100.0,0,0
2026-01-11,P018,Casual,183,4,181,63,100.0,0,0
2026-01-11,P019,Casual,183,1,183,64,100.0,0,0
2026-01-11,P020,Casual,172,10,165,52,100.0,0,0
2026-01-11,P021,Casual,172,7,167,62,100.0,0,0
2026-01-11,P022,Casual,130,9,123,46,100.0,0,0
2026-01-11,P023,Casual,182,6,179,62,100.0,0,0
2026-01-11,P024,Casual,103,11,95,50,95.0,0,0
2026-01-11,P025,Casual,163,5,159,57,100.0,0,0
2026-01-11,P026,Casual,128,1,128,45,100.0,0,0
2026-01-11,P027,Casual,155,6,150,43,100.0,0,0
2026-01-11,P028,Casual,119,7,114,57,100.0,0,0
2026-01-11,P029,Casual,174,9,169,60,100.0,0,0
2026-01-11,P030,Casual,142,7,136,49,100.0,0,0
2026-01-11,P031,Casual,148,12,139,48,100.0,0,0
2026-01-11,P032,Casual,62,12,52,25,100.0,0,0
2026-01-11,P033,Formal,169,5,166,52,100.0,0,0
2026-01-11,P034,Formal,85,0,85,39,100.0,0,0
2026-01-11,P035,Formal,145,5,142,64,100.0,0,0
2026-01-11,P036,Formal,84,4,82,31,100.0,0,0
2026-01-11,P037,Formal,184,2,183,50,100.0,0,0
2026-01-11,P038,Formal,133,5,130,44,100.0,0,0
2026-01-11,P039,Formal,147,5,144,40,100.0,0,0
2026-01-11,P040,Formal,90,1,90,25,100.0,0,0
2026-01-11,P041,Lounge,211,4,209,64,100.0,0,0
2026-01-11,P042,Lounge,237,6,233,64,100.0,0,0
2026-01-11,P043,Lounge,100,2,99,29,100.0,0,0
2026-01-11,P044,Lounge,80,5,78,30,100.0,0,0
2026-01-11,P045,Lounge,137,5,134,48,100.0,0,0
2026-01-11,P046,Lounge,97,3,96,34,100.0,0,0
2026-01-11,P047,Slip-On,184,9,179,60,100.0,0,0
2026-01-11,P048,Slip-On,129,5,125,60,100.0,0,0
2026-01-11,P049,Slip-On,90,10,83,32,100.0,0,0
2026-01-11,P050,Slip-On,166,5,164,50,100.0,0,0
2026-01-11,P051,Slip-On,192,5,189,53,100.0,0,0
2026-01-11,P052,Slip-On,203,4,200,58,100.0,0,0
2026-01-12,P001,Running,65,8,60,25,100.0,0,0
2026-01-12,P002,Running,128,4,126,39,100.0,0,0
2026-01-12,P003,Running,197,14,189,62,100.0,0,0
2026-01-12,P004,Running,164,11,157,64,100.0,0,0
2026-01-12,P005,Running,214,6,211,62,100.0,0,0
2026-01-12,P006,Running,170,15,157,52,100.0,0,0
2026-01-12,P007,Running,138,10,131,39,100.0,0,0
2026-01-12,P008,Running,131,11,124,40,100.0,0,0
2026-01-12,P009,Running,118,5,114,36,100.0,0,0
2026-01-12,P010,Running,154,15,142,56,100.0,0,0
2026-01-12,P011,Running,202,11,194,65,100.0,0,0
2026-01-12,P012,Running,114,7,110,43,100.0,0,0
2026-01-12,P013,Running,129,10,121,53,100.0,0,0
2026-01-12,P014,Running,130,8,125,63,99.21,0,0
2026-01-12,P015,Running,167,7,162,59,100.0,0,0
2026-01-12,P016,Running,169,4,167,64,100.0,0,0
2026-01-12,P017,Casual,175,8,169,57,100.0,0,0
2026-01-12,P018,Casual,199,6,195,63,100.0,0,0
2026-01-12,P019,Casual,232,6,227,64,100.0,0,0
2026-01-12,P020,Casual,161,5,158,52,100.0,0,0
2026-01-12,P021,Casual,146,8,141,62,100.0,0,0
2026-01-12,P022,Casual,177,10,170,46,100.0,0,0
2026-01-12,P023,Casual,211,4,209,62,100.0,0,0
2026-01-12,P024,Casual,98,6,95,50,95.0,0,0
2026-01-12,P025,Casual,124,6,121,57,100.0,0,0
2026-01-12,P026,Casual,93,9,88,45,97.78,0,0
2026-01-12,P027,Casual,84,5,80,43,93.02,0,0
2026-01-12,P028,Casual,185,6,180,57,100.0,0,0
2026-01-12,P029,Casual,222,3,220,60,100.0,0,0
2026-01-12,P030,Casual,187,4,184,49,100.0,0,0
2026-01-12,P031,Casual,136,2,135,48,100.0,0,0
2026-01-12,P032,Casual,79,7,74,25,100.0,0,0
2026-01-12,P033,Formal,146,1,146,52,100.0,0,0
2026-01-12,P034,Formal,138,2,137,39,100.0,0,0
2026-01-12,P035,Formal,212,5,209,64,100.0,0,0
2026-01-12,P036,Formal,76,3,74,31,100.0,0,0
2026-01-12,P037,Formal,161,2,160,50,100.0,0,0
2026-01-12,P038,Formal,157,3,156,44,100.0,0,0
2026-01-12,P039,Formal,152,7,147,40,100.0,0,0
2026-01-12,P040,Formal,83,2,82,25,100.0,0,0
2026-01-12,P041,Lounge,240,5,236,64,100.0,0,0
2026-01-12,P042,Lounge,130,4,128,64,100.0,0,0
2026-01-12,P043,Lounge,57,0,57,29,98.28,0,0
2026-01-12,P044,Lounge,114,5,112,30,100.0,0,0
2026-01-12,P045,Lounge,109,1,109,48,100.0,0,0
2026-01-12,P046,Lounge,119,1,119,34,100.0,0,0
2026-01-12,P047,Slip-On,221,1,221,60,100.0,0,0
2026-01-12,P048,Slip-On,151,3,149,60,100.0,0,0
2026-01-12,P049,Slip-On,102,2,101,32,100.0,0,0
2026-01-12,P050,Slip-On,106,12,96,50,96.0,0,0
2026-01-12,P051,Slip-On,139,0,139,53,100.0,0,0
2026-01-12,P052,Slip-On,116,3,115,58,99.14,0,0
2026-01-13,P001,Running,67,4,65,25,100.0,0,0
2026-01-13,P002,Running,151,6,146,39,100.0,0,0
2026-01-13,P003,Running,237,4,234,62,100.0,0,0
2026-01-13,P004,Running,144,7,138,64,100.0,0,0
2026-01-13,P005,Running,232,6,228,62,100.0,0,0
2026-01-13,P006,Running,131,10,126,52,100.0,0,0
2026-01-13,P007,Running,103,7,99,39,100.0,0,0
2026-01-13,P008,Running,142,9,137,40,100.0,0,0
2026-01-13,P009,Running,141,11,134,36,100.0,0,0
2026-01-13,P010,Running,137,10,132,56,100.0,0,0
2026-01-13,P011,Running,230,4,228,65,100.0,0,0
2026-01-13,P012,Running,122,7,117,43,100.0,0,0
2026-01-13,P013,Running,161,3,159,53,100.0,0,0
2026-01-13,P014,Running,145,1,145,63,100.0,0,0
2026-01-13,P015,Running,226,7,221,59,100.0,0,0
2026-01-13,P016,Running,145,6,141,64,100.0,0,0
2026-01-13,P017,Casual,198,5,195,57,100.0,0,0
2026-01-13,P018,Casual,227,5,224,63,100.0,0,0
2026-01-13,P019,Casual,165,13,155,64,100.0,0,0
2026-01-13,P020,Casual,173,7,169,52,100.0,0,0
2026-01-13,P021,Casual,231,7,227,62,100.0,0,0
2026-01-13,P022,Casual,172,5,168,46,100.0,0,0
2026-01-13,P023,Casual,168,11,161,62,100.0,0,0
2026-01-13,P024,Casual,158,3,157,50,100.0,0,0
2026-01-13,P025,Casual,171,2,170,57,100.0,0,0
2026-01-13,P026,Casual,134,5,130,45,100.0,0,0
2026-01-13,P027,Casual,98,8,92,43,100.0,0,0
2026-01-13,P028,Casual,219,10,211,57,100.0,0,0
2026-01-13,P029,Casual,232,8,228,60,100.0,0,0
2026-01-13,P030,Casual,162,7,157,49,100.0,0,0
2026-01-13,P031,Casual,96,4,93,48,96.88,0,0
2026-01-13,P032,Casual,84,5,80,25,100.0,0,0
2026-01-13,P033,Formal,149,4,146,52,100.0,0,0
2026-01-13,P034,Formal,113,3,111,39,100.0,0,0
2026-01-13,P035,Formal,214,3,212,64,100.0,0,0
2026-01-13,P036,Formal,111,4,109,31,100.0,0,0
2026-01-13,P037,Formal,157,2,156,50,100.0,0,0
2026-01-13,P038,Formal,92,2,91,44,100.0,0,0
2026-01-13,P039,Formal,135,0,135,40,100.0,0,0
2026-01-13,P040,Formal,68,7,63,25,100.0,0,0
2026-01-13,P041,Lounge,202,1,202,64,100.0,0,0
2026-01-13,P042,Lounge,215,3,213,64,100.0,0,0
2026-01-13,P043,Lounge,104,3,102,29,100.0,0,0
2026-01-13,P044,Lounge,117,3,115,30,100.0,0,0
2026-01-13,P045,Lounge,114,1,114,48,100.0,0,0
2026-01-13,P046,Lounge,94,2,93,34,100.0,0,0
2026-01-13,P047,Slip-On,178,3,176,60,100.0,0,0
2026-01-13,P048,Slip-On,232,8,226,60,100.0,0,0
2026-01-13,P049,Slip-On,88,8,83,32,100.0,0,0
2026-01-13,P050,Slip-On,137,2,136,50,100.0,0,0
2026-01-13,P051,Slip-On,117,1,117,53,100.0,0,0
2026-01-13,P052,Slip-On,213,5,211,58,100.0,0,0
2026-01-14,P001,Running,77,8,72,25,100.0,0,0
2026-01-14,P002,Running,140,4,138,39,100.0,0,0
2026-01-14,P003,Running,222,13,213,62,100.0,0,0
2026-01-14,P004,Running,127,13,117,64,91.41,0,0
2026-01-14,P005,Running,144,12,134,62,100.0,0,0
2026-01-14,P006,Running,109,10,102,52,98.08,0,0
2026-01-14,P007,Running,135,11,128,39,100.0,0,0
2026-01-14,P008,Running,86,7,82,40,100.0,0,0
2026-01-14,P009,Running,130,10,124,36,100.0,0,0
2026-01-14,P010,Running,171,12,165,56,100.0,0,0
2026-01-14,P011,Running,233,15,221,65,100.0,0,0
2026-01-14,P012,Running,100,5,97,43,100.0,0,0
2026-01-14,P013,Running,175,6,172,53,100.0,0,0
2026-01-14,P014,Running,236,9,228,63,100.0,0,0
2026-01-14,P015,Running,177,2,176,59,100.0,0,0
2026-01-14,P016,Running,230,13,222,64,100.0,0,0
2026-01-14,P017,Casual,131,7,127,57,100.0,0,0
2026-01-14,P018,Casual,202,9,195,63,100.0,0,0
2026-01-14,P019,Casual,189,8,183,64,100.0,0,0
2026-01-14,P020,Casual,172,3,171,52,100.0,0,0
2026-01-14,P021,Casual,141,7,135,62,100.0,0,0
2026-01-14,P022,Casual,88,11,79,46,85.87,0,0
2026-01-14,P023,Casual,148,2,147,62,100.0,0,0
2026-01-14,P024,Casual,192,7,187,50,100.0,0,0
2026-01-14,P025,Casual,110,3,108,57,94.74,0,0
2026-01-14,P026,Casual,167,5,164,45,100.0,0,0
2026-01-14,P027,Casual,88,5,84,43,97.67,0,0
2026-01-14,P028,Casual,117,6,112,57,98.25,0,0
2026-01-14,P029,Casual,136,9,130,60,100.0,0,0
2026-01-14,P030,Casual,173,9,166,49,100.0,0,0
2026-01-14,P031,Casual,169,2,168,48,100.0,0,0
2026-01-14,P032,Casual,96,12,86,25,100.0,0,0
2026-01-14,P033,Formal,127,1,127,52,100.0,0,0
2026-01-14,P034,Formal,105,2,104,39,100.0,0,0
2026-01-14,P035,Formal,231,15,219,64,100.0,0,0
2026-01-14,P036,Formal,108,3,106,31,100.0,0,0
2026-01-14,P037,Formal,158,6,153,50,100.0,0,0
2026-01-14,P038,Formal,129,0,129,44,100.0,0,0
2026-01-14,P039,Formal,79,4,76,40,95.0,0,0
2026-01-14,P040,Formal,59,2,58,25,100.0,0,0
2026-01-14,P041,Lounge,146,5,143,64,100.0,0,0
2026-01-14,P042,Lounge,147,2,146,64,100.0,0,0
2026-01-14,P043,Lounge,56,3,54,29,93.1,0,0
2026-01-14,P044,Lounge,97,3,95,30,100.0,0,0
2026-01-14,P045,Lounge,107,3,105,48,100.0,0,0
2026-01-14,P046,Lounge,121,1,121,34,100.0,0,0
2026-01-14,P047,Slip-On,213,5,209,60,100.0,0,0
2026-01-14,P048,Slip-On,229,3,227,60,100.0,0,0
2026-01-14,P049,Slip-On,70,4,67,32,100.0,0,0
2026-01-14,P050,Slip-On,120,3,118,50,100.0,0,0
2026-01-14,P051,Slip-On,130,5,126,53,100.0,0,0
2026-01-14,P052,Slip-On,191,6,187,58,100.0,0,0
2026-01-15,P001,Running,80,2,79,25,100.0,0,0
2026-01-15,P002,Running,99,12,89,39,100.0,0,0
2026-01-15,P003,Running,212,5,208,62,100.0,0,0
2026-01-15,P004,Running,133,10,125,64,97.66,0,0
2026-01-15,P005,Running,152,6,149,62,100.0,0,0
2026-01-15,P006,Running,172,10,167,52,100.0,0,0
2026-01-15,P007,Running,148,3,146,39,100.0,0,0
2026-01-15,P008,Running,116,3,114,40,100.0,0,0
2026-01-15,P009,Running,93,12,86,36,100.0,0,0
2026-01-15,P010,Running,111,5,107,56,95.54,0,0
2026-01-15,P011,Running,219,9,214,65,100.0,0,0
2026-01-15,P012,Running,90,6,87,43,100.0,0,0
2026-01-15,P013,Running,184,11,178,53,100.0,0,0
2026-01-15,P014,Running,177,7,171,63,100.0,0,0
2026-01-15,P015,Running,113,5,110,59,93.22,0,0
2026-01-15,P016,Running,193,1,193,64,100.0,0,0
2026-01-15,P017,Casual,193,5,191,57,100.0,0,0
2026-01-15,P018,Casual,241,2,240,63,100.0,0,0
2026-01-15,P019,Casual,175,2,174,64,100.0,0,0
2026-01-15,P020,Casual,140,4,138,52,100.0,0,0
2026-01-15,P021,Casual,163,3,162,62,100.0,0,0
2026-01-15,P022,Casual,91,5,87,46,94.57,0,0
2026-01-15,P023,Casual,154,2,153,62,100.0,0,0
2026-01-15,P024,Casual,193,4,190,50,100.0,0,0
2026-01-15,P025,Casual,131,4,129,57,100.0,0,0
2026-01-15,P026,Casual,98,5,95,45,100.0,0,0
2026-01-15,P027,Casual,145,9,139,43,100.0,0,0
2026-01-15,P028,Casual,217,12,207,57,100.0,0,0
2026-01-15,P029,Casual,158,11,150,60,100.0,0,0
2026-01-15,P030,Casual,116,7,111,49,100.0,0,0
2026-01-15,P031,Casual,115,5,112,48,100.0,0,0
2026-01-15,P032,Casual,50,5,46,25,92.0,0,0
2026-01-15,P033,Formal,119,6,115,52,100.0,0,0
2026-01-15,P034,Formal,88,1,88,39,100.0,0,0
2026-01-15,P035,Formal,238,8,231,64,100.0,0,0
2026-01-15,P036,Formal,83,8,78,31,100.0,0,0
2026-01-15,P037,Formal,184,7,180,50,100.0,0,0
2026-01-15,P038,Formal,89,2,88,44,100.0,0,0
2026-01-15,P039,Formal,85,0,85,40,100.0,0,0
2026-01-15,P040,Formal,58,4,56,25,100.0,0,0
2026-01-15,P041,Lounge,183,4,181,64,100.0,0,0
2026-01-15,P042,Lounge,122,1,122,64,95.31,0,0
2026-01-15,P043,Lounge,55,1,55,29,94.83,0,0
2026-01-15,P044,Lounge,64,8,59,30,98.33,0,0
2026-01-15,P045,Lounge,186,8,182,48,100.0,0,0
2026-01-15,P046,Lounge,74,0,74,34,100.0,0,0
2026-01-15,P047,Slip-On,149,6,144,60,100.0,0,0
2026-01-15,P048,Slip-On,122,10,116,60,96.67,0,0
2026-01-15,P049,Slip-On,111,4,109,32,100.0,0,0
2026-01-15,P050,Slip-On,97,7,92,50,92.0,0,0
2026-01-15,P051,Slip-On,192,3,190,53,100.0,0,0
2026-01-15,P052,Slip-On,163,4,161,58,100.0,0,0
2026-01-16,P001,Running,77,5,74,25,100.0,0,0
2026-01-16,P002,Running,102,13,93,39,100.0,0,0
2026-01-16,P003,Running,162,8,158,62,100.0,0,0
2026-01-16,P004,Running,241,6,237,64,100.0,0,0
2026-01-16,P005,Running,224,16,214,62,100.0,0,0
2026-01-16,P006,Running,153,8,148,52,100.0,0,0
2026-01-16,P007,Running,80,2,79,39,100.0,0,0
2026-01-16,P008,Running,144,3,143,40,100.0,0,0
2026-01-16,P009,Running,111,12,104,36,100.0,0,0
2026-01-16,P010,Running,126,4,124,56,100.0,0,0
2026-01-16,P011,Running,145,7,140,65,100.0,0,0
2026-01-16,P012,Running,143,7,138,43,100.0,0,0
2026-01-16,P013,Running,184,11,175,53,100.0,0,0
2026-01-16,P014,Running,174,9,169,63,100.0,0,0
2026-01-16,P015,Running,207,9,202,59,100.0,0,0
2026-01-16,P016,Running,193,5,189,64,100.0,0,0
2026-01-16,P017,Casual,140,6,136,57,100.0,0,0
2026-01-16,P018,Casual,231,4,229,63,100.0,0,0
2026-01-16,P019,Casual,238,3,237,64,100.0,0,0
2026-01-16,P020,Casual,191,4,189,52,100.0,0,0
2026-01-16,P021,Casual,183,4,181,62,100.0,0,0
2026-01-16,P022,Casual,166,18,152,46,100.0,0,0
2026-01-16,P023,Casual,200,11,192,62,100.0,0,0
2026-01-16,P024,Casual,99,10,91,50,91.0,0,0
2026-01-16,P025,Casual,157,14,147,57,100.0,0,0
2026-01-16,P026,Casual,121,7,116,45,100.0,0,0
2026-01-16,P027,Casual,97,5,94,43,100.0,0,0
2026-01-16,P028,Casual,185,10,178,57,100.0,0,0
2026-01-16,P029,Casual,172,8,166,60,100.0,0,0
2026-01-16,P030,Casual,121,7,116,49,100.0,0,0
2026-01-16,P031,Casual,182,7,177,48,100.0,0,0
2026-01-16,P032,Casual,55,3,54,25,100.0,0,0
2026-01-16,P033,Formal,101,7,97,52,93.27,0,0
2026-01-16,P034,Formal,87,0,87,39,100.0,0,0
2026-01-16,P035,Formal,165,7,160,64,100.0,0,0
2026-01-16,P036,Formal,109,3,107,31,100.0,0,0
2026-01-16,P037,Formal,150,8,145,50,100.0,0,0
2026-01-16,P038,Formal,108,0,108,44,100.0,0,0
2026-01-16,P039,Formal,143,4,141,40,100.0,0,0
2026-01-16,P040,Formal,71,0,71,25,100.0,0,0
2026-01-16,P041,Lounge,199,0,199,64,100.0,0,0
2026-01-16,P042,Lounge,244,0,244,64,100.0,0,0
2026-01-16,P043,Lounge,58,3,56,29,96.55,0,0
2026-01-16,P044,Lounge,103,4,101,30,100.0,0,0
2026-01-16,P045,Lounge,184,7,179,48,100.0,0,0
2026-01-16,P046,Lounge,95,4,92,34,100.0,0,0
2026-01-16,P047,Slip-On,127,4,125,60,100.0,0,0
2026-01-16,P048,Slip-On,171,4,168,60,100.0,0,0
2026-01-16,P049,Slip-On,73,6,68,32,100.0,0,0
2026-01-16,P050,Slip-On,147,9,142,50,100.0,0,0
2026-01-16,P051,Slip-On,123,0,123,53,100.0,0,0
2026-01-16,P052,Slip-On,170,4,168,58,100.0,0,0
2026-01-17,P001,Running,85,8,79,25,100.0,0,0
2026-01-17,P002,Running,77,4,74,39,94.87,0,0
2026-01-17,P003,Running,148,8,143,62,100.0,0,0
2026-01-17,P004,Running,227,10,221,64,100.0,0,0
2026-01-17,P005,Running,177,19,163,62,100.0,0,0
2026-01-17,P006,Running,146,7,142,52,100.0,0,0
2026-01-17,P007,Running,91,18,76,39,97.44,0,0
2026-01-17,P008,Running,147,11,141,40,100.0,0,0
2026-01-17,P009,Running,116,5,113,36,100.0,0,0
2026-01-17,P010,Running,144,3,143,56,100.0,0,0
2026-01-17,P011,Running,187,6,182,65,100.0,0,0
2026-01-17,P012,Running,129,9,122,43,100.0,0,0
2026-01-17,P013,Running,118,2,117,53,100.0,0,0
2026-01-17,P014,Running,186,11,178,63,100.0,0,0
2026-01-17,P015,Running,136,17,127,59,100.0,0,0
2026-01-17,P016,Running,124,7,119,64,92.97,0,0
2026-01-17,P017,Casual,115,10,110,57,96.49,0,0
2026-01-17,P018,Casual,168,6,164,63,100.0,0,0
2026-01-17,P019,Casual,123,3,121,64,94.53,0,0
2026-01-17,P020,Casual,134,7,129,52,100.0,0,0
2026-01-17,P021,Casual,121,10,115,62,92.74,0,0
2026-01-17,P022,Casual,109,15,99,46,100.0,0,0
2026-01-17,P023,Casual,145,13,134,62,100.0,0,0
2026-01-17,P024,Casual,158,2,157,50,100.0,0,0
2026-01-17,P025,Casual,198,3,197,57,100.0,0,0
2026-01-17,P026,Casual,147,3,145,45,100.0,0,0
2026-01-17,P027,Casual,159,14,151,43,100.0,0,0
2026-01-17,P028,Casual,127,10,120,57,100.0,0,0
2026-01-17,P029,Casual,162,10,154,60,100.0,0,0
2026-01-17,P030,Casual,94,5,91,49,92.86,0,0
2026-01-17,P031,Casual,148,6,144,48,100.0,0,0
2026-01-17,P032,Casual,46,8,41,25,82.0,0,0
2026-01-17,P033,Formal,160,0,160,52,100.0,0,0
2026-01-17,P034,Formal,148,3,146,39,100.0,0,0
2026-01-17,P035,Formal,131,2,130,64,100.0,0,0
2026-01-17,P036,Formal,70,5,67,31,100.0,0,0
2026-01-17,P037,Formal,109,5,106,50,100.0,0,0
2026-01-17,P038,Formal,130,13,120,44,100.0,0,0
2026-01-17,P039,Formal,101,2,100,40,100.0,0,0
2026-01-17,P040,Formal,91,3,89,25,100.0,0,0
2026-01-17,P041,Lounge,218,3,216,64,100.0,0,0
2026-01-17,P042,Lounge,178,1,178,64,100.0,0,0
2026-01-17,P043,Lounge,58,4,56,29,96.55,0,0
2026-01-17,P044,Lounge,82,4,80,30,100.0,0,0
2026-01-17,P045,Lounge,157,4,155,48,100.0,0,0
2026-01-17,P046,Lounge,114,2,113,34,100.0,0,0
2026-01-17,P047,Slip-On,153,6,150,60,100.0,0,0
2026-01-17,P048,Slip-On,201,4,199,60,100.0,0,0
2026-01-17,P049,Slip-On,118,2,117,32,100.0,0,0
2026-01-17,P050,Slip-On,157,6,152,50,100.0,0,0
2026-01-17,P051,Slip-On,112,6,107,53,100.0,0,0
2026-01-17,P052,Slip-On,197,2,196,58,100.0,0,0
2026-01-18,P001,Running,71,7,66,25,100.0,0,0
2026-01-18,P002,Running,104,5,101,39,100.0,0,0
2026-01-18,P003,Running,140,3,138,62,100.0,0,0
2026-01-18,P004,Running,125,9,119,64,92.97,0,0
2026-01-18,P005,Running,234,7,229,62,100.0,0,0
2026-01-18,P006,Running,174,11,165,52,100.0,0,0
2026-01-18,P007,Running,106,5,104,39,100.0,0,0
2026-01-18,P008,Running,128,5,124,40,100.0,0,0
2026-01-18,P009,Running,137,11,128,36,100.0,0,0
2026-01-18,P010,Running,181,14,169,56,100.0,0,0
2026-01-18,P011,Running,123,6,119,65,91.54,0,0
2026-01-18,P012,Running,103,5,101,43,100.0,0,0
2026-01-18,P013,Running,150,3,148,53,100.0,0,0
2026-01-18,P014,Running,208,8,202,63,100.0,0,0
2026-01-18,P015,Running,202,8,197,59,100.0,0,0
2026-01-18,P016,Running,246,11,240,64,100.0,0,0
2026-01-18,P017,Casual,147,14,139,57,100.0,0,0
2026-01-18,P018,Casual,219,13,210,63,100.0,0,0
2026-01-18,P019,Casual,146,4,143,64,100.0,0,0
2026-01-18,P020,Casual,169,6,164,52,100.0,0,0
2026-01-18,P021,Casual,174,14,164,62,100.0,0,0
2026-01-18,P022,Casual,109,6,104,46,100.0,0,0
2026-01-18,P023,Casual,163,8,158,62,100.0,0,0
2026-01-18,P024,Casual,183,2,182,50,100.0,0,0
2026-01-18,P025,Casual,118,5,115,57,100.0,0,0
2026-01-18,P026,Casual,93,5,89,45,98.89,0,0
2026-01-18,P027,Casual,122,5,120,43,100.0,0,0
2026-01-18,P028,Casual,121,10,113,57,99.12,0,0
2026-01-18,P029,Casual,199,5,197,60,100.0,0,0
2026-01-18,P030,Casual,92,4,90,49,91.84,0,0
2026-01-18,P031,Casual,102,2,101,48,100.0,0,0
2026-01-18,P032,Casual,86,6,83,25,100.0,0,0
2026-01-18,P033,Formal,151,5,148,52,100.0,0,0
2026-01-18,P034,Formal,88,7,84,39,100.0,0,0
2026-01-18,P035,Formal,136,9,131,64,100.0,0,0
2026-01-18,P036,Formal,103,2,102,31,100.0,0,0
2026-01-18,P037,Formal,191,7,187,50,100.0,0,0
2026-01-18,P038,Formal,141,5,138,44,100.0,0,0
2026-01-18,P039,Formal,113,5,111,40,100.0,0,0
2026-01-18,P040,Formal,59,4,56,25,100.0,0,0
2026-01-18,P041,Lounge,146,3,145,64,100.0,0,0
2026-01-18,P042,Lounge,142,1,142,64,100.0,0,0
